LeadExternalId,AccountExternalId,FirstName,LastName,Title,Company,Email,Phone,Status,LeadSource,Country,CreatedDate
881ad8e8-bad8-4b99-bd8c-7353877bbfbc,370c2416d83c1dff190ede7dcab4c9c6ee52e32bde3a1efdd909b2a8739a753b,Zachary,Griffith,Manager,French PLC,zachary.griffith@perez.com,439-754-9883,Open - Not Contacted,,Cameroon,2025-02-11T21:30:23Z
7cbc1cb6-974d-4e2c-8826-e700461f88bd,e39dc8412878c69fb1f6a09dcbf532f656036a55db10cc8ac6d046ed7e5a09e0,Rhonda,Hamilton,Data Engineer,Castaneda and Sons,rhonda.hamilton@lara.com,+1-104-871-3910x1140,Working - Contacted,,Tonga,2025-01-08T21:30:23Z
383f4576-45dc-4b67-801c-5a2b7a565d57,14803379af098a2953b855a98b9ac63d3ae7977b9e6836f7d281fbb56bb42e25,Brittany,Johnson,Director,Smith Inc,brittany.johnson@ford-burton.org,001-750-451-1530x5908,Closed - Converted,Trade Show,Guinea-Bissau,10/10/2025
6367ffe9-2f35-4e1a-a34d-c39f259e2e4f,36a2415921506a0b849503002f9ecffd442389726259586288e89788eed34a38, Jessica ,Bell,Engineer,"Day, Williams and White",jessica.bell@kelly.com,979.447.5920x1964,working - contacted,Advertisement,Qatar,11/02/2024
ea3e15ea-e4ae-450a-8545-da493d7db826,133b23e0b50767fc192e4533950b0df3b96ead768258a160fe8285fddf562cb1,Sarah,James,Engineer,"Navarro, Webb and Johnson",sarah.james@roberts.biz,+1-498-004-5726x738,Open - Not Contacted,Trade Show,Philippines,2025-06-07
4e7f76dd-9642-4c2d-8b7a-02046c685fe2,d129db48668e4376ea6e8b1bab4d42e4bf9535157cb2d0a6aaff91cfca21f32a,Michael,Carlson,Data Engineer,Wood-Cooper,michael.carlson@gonzalez.org,6146844936,working - contacted,Partner,Spain,2025-07-11
b8f00f5d-9709-4830-819a-5a450f814759,d4a782fe580e240457ab12a1edd58173925ba4aa76aacaec3c76f22410f47a2f,Victoria,Green,Analyst,Rollins PLC,victoria.green@powers.info,(693)326-4528,Open - Not Contacted,Partner,Turkey,01/20/2025
8d3b0db4-cd2a-4a5b-885b-0b3d54e050c2,f2e8da7efb62a2b16e8d5c3e2a86cb84fd8179f264730b42c85060ca28c9d154,Amanda,Gonzalez,VP,"Durham, Kennedy and Dixon",amanda.gonzalez@blair.com,0635514223,working - contacted,Trade Show,Malta,2025-10-04
1b335ae5-f225-4527-851b-faf8501e73f3,2180bed446c5ebad3cea9622644a8b1efe7ef219c1696ea93bbbcb1b365cfdab,Mary,Rivera,CTO,Snyder LLC,mary.rivera@russell-martinez.org,+1-164-059-3409,working - contacted,Partner,Tokelau,2025-06-28T21:30:23Z
da940a98-fb26-4820-8aff-98bfc4376c22,fdc0bd3edc1a3afddd78346d8b0e0e623357c8a1d9605cbb9a7ff1ae920c4cc6,Michael,Rios,Director,Brady-Hunt,michael.rios@collier-jenkins.com,(384)420-5398x234,Open - Not Contacted,Trade Show,Kenya,2025-01-24
e0180605-18e2-4491-a3be-22bd44417e67,357fcff39f727a5df77529455c079114b23a8168a1808f0b5d706845f098b0e7,Christopher,Jones,Director,Lowery Llc,christopher.jones@jackson.net,,Open - Not Contacted,Trade Show,Tanzania,2025-07-16
63e3e47b-52b8-430e-8900-75493c9a5131,cc3d5540fa3aa5f7f8e1c71799246d93b8c3f93c7a984c45573ad6d2563037fe, Brandi ,Bradshaw,Engineer,Lang LLC LLC,brandi.bradshaw@walker-parker.com,+1-598-077-6650,Closed - Converted,,Czech Republic,2025-06-19
99806c03-8612-4227-b264-643bef2a2382,01a886b6beb3fa5f13fdacdba0bc9f08e26c5d2991fe3061c1c0391e105aee8f,Kristin,Durham,Data Engineer,Rollins-Price,kristin.durham@torres.org,(245)399-3375x234,working - contacted,Phone Inquiry,Cambodia,2024-12-27
848f50cc-70d1-4d8f-b4d2-b7085f13b5a5,f1bc6c03b18d67ea1d2fe5afdfc2b82e3a562684d92e7f47cc2358f9f694925c,Janice,Ramirez,Director,Jones LLC,janice.ramirez@martinez.com,8897316058,Closed - Not Converted,,Nicaragua,2024-10-25T21:30:23Z
9d6079b4-7346-43a3-a48a-7ab0071e4421,b7315d8668019856fcf4508bf17233ea27d4a52267308e9b43950ad58a603306,Brian,Atkins,Data Engineer,Wagner Group,brian.atkins@chavez.com,,Closed - Converted,Referral,Netherlands,05/21/2025
25c7892e-8ae2-443b-931f-1484c3f0a9e4,211ea853401320a44e79b5502a482b1603ddb31aa9c39ff9d8bf64575e662e0e,Karen,Cox,VP,Knight-Hunter,karen.cox@rowland-quinn.org,+1-323-964-6779,Working - Contacted,Web,Andorra,2025-02-25
cc008843-3973-4c9a-93e0-45224a3765dd,37bd1940a6d9924f6179657fd4921c0fff6e6d391d57a94cccfd4a9b6d02fd76,Thomas,Estrada,Analyst,Pierce-Diaz,thomas.estrada@allen-stewart.com,(452)799-2853,Closed - Not Converted,,Guinea,03/26/2025
accfb3ce-093e-4095-93f7-96a7c0d6dbe6,53517c195a89689f15a46df27fee23c94d77306dcec317b29a353cb6931cf36f,Joel,Johnson,CTO,Gray-Perez,joel.johnson@owens.com,(381)919-0622,Open - Not Contacted,Partner,Madagascar,2025-03-28
c7a1b8e1-16ed-454e-846e-2b5c9fa2eb77,e36830b761dac5b33e32df8b377bdf89ed857b15641e8d02137bb4dd0208973c,Nathaniel,Little,CTO,Reynolds PLC,nathaniel.little@hogan.com,089.673.7397x3753,working - contacted,Advertisement,French Polynesia,09/16/2025
5e021bbe-3cd7-4195-9679-66a4a26170a2,f7e7b362413dcab9fd2acdbb6cdabc3e57a564dd4054ccfaf54252b119b0d23b,Johnathan,Heath,CTO,"Stout, Chen and Johnson",johnathan.heath@taylor.org,+1-692-524-2010,Working - Contacted,Referral,Kenya,2025-01-12T21:30:23Z
5360cf5a-6b1c-4663-be16-5f80a4d2c1e3,13d8a947d782701ee7567a84c2d71a4c262a8556ea1a8dd487c546cc18601e7f,David,Anderson,Director,Jones-Bridges,david.anderson@hunt.com,845-896-5567,working - contacted,Web,Saint Kitts and Nevis,2024-12-11
5f2d57e0-ce67-4a20-ac1e-dfc469d2eff3,7709df9971b50f7b1c35d8bc0f65ab38eda22a53f4d57f40c4b70ef2eac4eed3,Melissa,Snyder,Analyst,Smith Ltd,melissa.snyder@ross.com,692.439.5205,Working - Contacted,Referral,San Marino,06/30/2025
7ef77250-b961-41e4-9f0f-e9195438b9d2,ecbfd004a0d94c1a4e8eace10ccd09f8ad377b2b446cfd541ec53f0f9a3643d1,Courtney,Anderson,Data Engineer,Williams-Washington,courtney.anderson@kim.com,001-794-548-8329x8284,Closed - Not Converted,Web,Georgia,2025-09-15T21:30:23Z
4d74238d-65da-4e59-a229-d7f6ebb93db1,f5333161c616f1463958c11f05f299a10d2a4ba8daf3160817f7a8d28b580be7,Lauren,Lopez,Engineer,"Patton, Mitchell and Hubbard",lauren.lopez@roberts.com,(028)272-3980x12334,Closed - Converted,Phone Inquiry,Taiwan,2025-05-24T21:30:23Z
c1d1e2bd-23ab-47c1-9da5-6c874d9ed517,9a09c8673a9fa132c6b04a7c25a23039d8954c3526335abab5087e8c55e84133,Todd,Roberts,Director,Allen Inc,todd.roberts@gibson.com,765-523-9044x8307,Closed - Converted,Partner,American Samoa,2025-01-20
294d398c-6d2d-4ea0-913e-d3cd30548c51,28a12d16613e9c4a40eaff906d195da8232cddf331a535531eef355945a9f704,Jerry,Allen,CTO,Buck LLC,jerry.allen@perry.com,134.218.3595x89752,Working - Contacted,Phone Inquiry,Tajikistan,05/19/2025
4e055daa-27c3-48bd-9360-db1e4decc3e4,e225e00b65e1da0dd15d4e06eda1f29129c456916bcbf81e8f92c8f036949df7,Lynn,Mcdowell,Manager,Pierce Llc,lynn.mcdowell@fisher-smith.com,8154935940,Closed - Not Converted,Web,Hong Kong,2025-05-02T21:30:23Z
f982c0e4-c037-4a34-969d-5b5760525428,7cb49bccccbace53c0a5e77201174d1049dd4787631784fc5c110aae75e4d77e,Kimberly,Simmons,CTO,"Small, Johnson And Reyes",kimberly.simmons@johnson.com,+1-575-134-6890x54749,Closed - Not Converted,Web,Eritrea,2025-02-23
ad2b95d3-a177-4d5a-bef0-e7f7e682309b,6af5a9aa0d120e76a98f07ea38c85c8382ace5bd352d9f860b91918fe9c4debe,Joel,Dixon,CTO,Gibson Inc,joel.dixon@rivera-adkins.com,(180)247-8373x51093,Open - Not Contacted,Phone Inquiry,Cuba,01/25/2025
f76ebff1-10ee-4493-870b-043c8c5c29fc,f7ddb722dfb55d49e4510f16d5fc0381f34bb5cac7b5c6c031d9b05ac3af9d8f, Jeffrey ,Velazquez,Analyst,"Hoffman, Cummings And Kidd",jeffrey.velazquez@dodson-myers.com,(450)124-1346,Open - Not Contacted,Advertisement,Denmark,2025-01-29
9a6c60e5-d5ab-44a8-a927-a192dc26169e,fb1326f4fb9458684d162da094306f7d0773ee3375c0d2b5af2b697c227238c0, Lynn ,Glover,Analyst,Robinson LLC,lynn.glover@white.info,684-665-7561,Working - Contacted,Partner,Antigua and Barbuda,12/12/2024
454b5f57-3793-4fee-b266-1471364e287b,31791672e4db7257e3b259bad09a61b3dd3ba70d4d4535e3a1fdaddede07c1f9,Richard,Long,VP,"Thomas, Meyer and Brooks",richard.long@finley-schneider.com,+1-682-711-5400x782,Closed - Converted,Referral,French Southern Territories,2025-02-13T21:30:23Z
c75b61aa-d726-4615-84a3-85fe8e309142,50c740cfba6473c040b4a4cd0c93bcdfb5877ae0f1e0ae391efd30288e53eb74,Lisa,Butler,Engineer,Aguilar-Anderson,lisa.butler@anderson.info,290-200-3728x943,working - contacted,Trade Show,Vanuatu,03/21/2025
8bdf306a-3c9c-4151-b8a8-ec4e69965530,89983ac2b8d8170e04ba5a2bd4f90ce73b2c7e3393ec229dd1904ac1abf57cf3,William,Burke,CTO,Bowers Inc,william.burke@chen.com,(743)373-6281x9957,working - contacted,Partner,Lebanon,07/03/2025
8efe7e92-13d5-4645-b090-5dc94859622a,c664622a6f7a82fe9c27adc8fbbab7bc008d257f9c8bf5b768f2ea1cb949a898,Shane,Krueger,Director,Burns-Gonzalez,shane.krueger@tyler.net,983.064.4920x053,Closed - Not Converted,Web,British Indian Ocean Territory (Chagos Archipelago),2025-07-07
a9991c23-09b9-43dd-a750-49b7f093295b,d84d1ab68b33d295d096c693c07c41c018329431719c87f645e5a4955da57a4e, Antonio ,Osborne,Manager,"Mendez, Johnson and Stewart",antonio.osborne@fisher.com,001-277-372-9182x5016,Open - Not Contacted,Trade Show,Botswana,2025-07-07
716a764d-55bc-4381-910e-bcc2123616b7,2de0702231ee7f21366583bca4accaa4092aa4eb8cfd403c799cd9729b066b82,Stephen,Hughes,Engineer,Ray and Sons,stephen.hughes@silva-jones.com,001-200-920-0809x1494,Closed - Not Converted,Partner,Mongolia,2024-10-26
fe64b299-c282-4998-8d60-7e89494728c7,35f4beefd7016c270d93a57b1d05b31d815d799a13f8fab49c3a4e37aa2a66f2, Tyler ,Ewing,Engineer,"Freeman, Santiago and Cantu",tyler.ewing@gordon-peters.com,200-911-0375,Working - Contacted,,Cambodia,07/19/2025
29f6c19a-a230-42fa-8283-24c983a4c28a,871dd3e9df1b5412f1d77ce30b6cfed92a8ee7cc317e1f310e64dec3440a9fee,Traci,Jones,VP,"Hopkins, Mullins and Gray",traci.jones@patterson-morse.com,147-932-3728x79849,Closed - Not Converted,Partner,Liechtenstein,2024-11-26T21:30:23Z
40c92a10-eec2-4138-9734-50ddc11dbec7,4100519253ff75f26cf50515ed6ca0d654db9a1b8370f2586961c094a5c67569,Leah,Pope,Analyst,"Cruz, Lucero and Gonzalez",leah.pope@norton.net,9143624406,working - contacted,Web,Syrian Arab Republic,2025-06-04T21:30:23Z
3770bff2-436d-48e6-bd4f-e64583238ece,c88f27ab9abb60ebcec7065ccf7b59dd008b1acbbc7d2179de1077e46af288f8,Daniel,Marks,Director,"Pope, Johnson And Wilson",daniel.marks@barton.com,365.839.4175x54961,Closed - Converted,Advertisement,Eritrea,2024-11-07
ab375f1c-3e39-4ba7-949f-08731ae1571b,ad421235f068abf127183b75929f4e421b09ff27920a14acac164ee80086e2cf,Dawn,Bennett,CTO,Rivera Group,dawn.bennett@peters-johnson.biz,+1-229-531-2088x84454,Open - Not Contacted,Phone Inquiry,Finland,2025-05-26T21:30:23Z
3853f107-086f-4ded-8f08-7eac1fae0451,5160ec3adda11f55e0c2edf45e7caca6b1ee6abda309488011e63ee6ffb3dc78,Katie,Campbell,CTO,Wilkerson-Young,katie.campbell@kent-white.com,+1-300-789-1686x33150,Open - Not Contacted,Partner,United Kingdom,2025-01-01
a8bb75b9-d547-4949-9545-a10d0376b408,28a12d16613e9c4a40eaff906d195da8232cddf331a535531eef355945a9f704,Victor,Mccoy,Analyst,Buck LLC,victor.mccoy@perry.com,9735765414,Closed - Not Converted,Referral,Tajikistan,2025-07-25
099806cb-f48b-43c6-a0b2-8ddd6c2cb42b,be60827e9f3aa367211643a1033395f05e855af5dd4b42f43c1c7e4a1a394a7a, Kimberly ,Ramirez,VP,Haney-Dyer,kimberly.ramirez@cook.net,,Closed - Not Converted,Advertisement,Vanuatu,2025-05-11T21:30:23Z
01422f17-17e9-4790-b0fe-909d1924d6e0,UNMATCHED_23ab059d-8,Melissa,Griffin,Data Engineer,"Wilson, Martin and Mcintyre",melissa.griffin@velasquez.com,0912237109,Closed - Converted,Trade Show,Uganda,2025-05-03
56bbbb9f-a446-49bd-b2ca-c1e901efb0a6,46ccdbdf7dcf9d6c1c43877e1128a74b47984e1055667fd2d0b8b21e7cbdc430, David ,Rowland,Engineer,Rose Ltd,david.rowland@mcguire.com,(010)495-7692,Closed - Converted,Referral,Congo,2025-09-13
2151b911-2a17-4b88-b917-424e12a42c87,32b7d4890326273e39fdd215f325d9abd631743ea4fd231f1096f8abca30ffc0,Mark,Bell,Engineer,Montgomery Inc,mark.bell@burton.com,341-934-5388x306,Closed - Not Converted,Advertisement,Saint Kitts and Nevis,2025-03-09
f9bd9648-5f2e-4ef9-ba70-ef716968baae,207f2c3f488b7c6605928272393845bf3dcdb316b1da2af399251b6ef19aa71f,Robert,Lewis,Data Engineer,Palmer-Williams,robert.lewisstevens.net,+1-618-763-8341x94182,Closed - Not Converted,Partner,Netherlands Antilles,2025-01-23T21:30:23Z
ca42578c-64a5-4e26-89a4-970ea5faf00a,53fde8c1415ed41b8ee23166d082084309cc864e2469b1d6492af3d8dbccd5b2,Tyler,Morris,Engineer,"Leon, Martin And Spears LLC",tyler.morris@hamilton-hughes.com,+1-454-130-0392x33900,Open - Not Contacted,Phone Inquiry,Greece,12/21/2024
3015f5ab-65aa-406f-982d-27b97684729b,74126d4e649f0c9ae52981cfe925b3adb429cad55eb784a73568de50e6015444,Jessica,Farrell,Analyst,"Norton, Williams and Wiley",jessica.farrell@melton.com,023.798.6289x99013,working - contacted,Referral,Netherlands,2025-02-04T21:30:23Z
90a914ef-abb8-4544-aa35-6627cf1b2151,fac82228fd80d29c27b6ba68cf371fd9fd5f561cca2230fc5728d220a794bb14,Christina,Porter,Data Engineer,Ferguson Inc,christina.porter@graves.com,1860995932,working - contacted,Advertisement,Albania,2025-09-23T21:30:23Z
be6f02d4-70e5-4e42-ac71-bdaad4b79627,e36830b761dac5b33e32df8b377bdf89ed857b15641e8d02137bb4dd0208973c,Jonathan,Robles,Director,Reynolds PLC,jonathan.robles@hogan.com,853-873-7361,Working - Contacted,,French Polynesia,03/11/2025
27232983-9e7a-4379-b0c9-6adfa6c9d1b9,6af5a9aa0d120e76a98f07ea38c85c8382ace5bd352d9f860b91918fe9c4debe,Rachel,Reyes,CTO,Gibson Inc,rachel.reyes@rivera-adkins.com,(312)797-0027,working - contacted,Trade Show,Cuba,2024-10-15T21:30:23Z
039875de-3ac0-4ade-9697-bdb0675ece43,c2de39159cd0ce78c16e0f6cdddf86922615e8eb99448f56dd432ee9e14a2338,Heather,Navarro,Manager,Salazar PLC,heather.navarro@moore-smith.org,0815359534,Closed - Converted,Web,Samoa,2025-10-08T21:30:23Z
b6e23490-0a34-4725-a3bb-6f65fc0f3a9f,fb9b97cb44ab4c6dba2abc18d41bb03a9512f04e678c31754faab2d30e3be7ad,Peter,Harrison,Analyst,Maddox-Barron,peter.harrison@chavez.info,(365)935-1034x8158,working - contacted,Trade Show,Saint Kitts and Nevis,10/15/2024
fad19fe8-2399-4fe6-a1b5-d39b86e813a4,3d63fc62d82767095ddf4a53d90bc92eeef65c38da75c7fdc1f71b19a653e772,Shawn,Armstrong,Manager,"Cole, Williams and Li",shawn.armstrong@baxter-riley.com,(859)317-7619,working - contacted,Referral,Poland,2025-02-01
066390af-2de0-4da0-9c12-4cedf8336e23,623a42f92c7aca195fcb73edc3a291bc282972912b039b1278f58f747c3783ab,Jennifer,Gonzalez,Analyst,Burnett Inc,jennifer.gonzalez@valentine.com,257-891-3142,Closed - Not Converted,Web,Mayotte,2025-04-25T21:30:23Z
f336e29a-7d59-4dd3-b866-557c34a1bdad,225b2bbb26808d135abb75cd47cedae4c21e0a1e48a6ebb12d4b85312eb05a8c, Christopher ,Matthews,VP,Andrews Ltd,christopher.matthews@morris.net,+1-242-482-1435x43475,Closed - Converted,Trade Show,Lebanon,11/16/2024
735de20a-111e-461b-958a-8e6f1e7b6afe,ef60c68595dae1911331fc57979d8dc5111e2abaf13f3a34e095c20340cfc2c5,Michael,Cox,Engineer,Carter-Blair,michael.cox@guzman-howell.biz,001-823-087-9586x893,Closed - Converted,Trade Show,Equatorial Guinea,2025-03-05T21:30:23Z
154b5a23-ecf4-4925-ae2f-e4df3dd85a3a,110cb0707aff752b429150d65a5541bbf9fe90b0a83c436a097ff84fa6a0d6c2,Kaitlin,Sloan,VP,"Martin, Reyes and Lambert",kaitlin.sloan@bright.com,,working - contacted,,Turks and Caicos Islands,2025-02-25
0c878f0d-d3b8-425a-888b-818b4a33a656,87b952bdd865a51b78b638b5f0d3544618b8d3357aa68b537145a110118e98f8, Elizabeth ,Macias,Analyst,Morgan-Lewis,elizabeth.macias@harvey.info,407-949-3293x1165,Working - Contacted,Web,Saint Martin,08/21/2025
df5ebe74-2f04-4e74-b3c0-a57b38848d63,d8ee7e354e1d4b958c31b806ef63d75f24bbecedb02bc30ef5043e39c9eddfba,Brittany,Dixon,Manager,Dawson-Choi,brittany.dixon@carter.com,001-183-715-8157x337,working - contacted,Advertisement,Slovakia (Slovak Republic),04/28/2025
42772a9f-0aa5-4752-aa8c-1abf257bdaa3,9447410d7bed3ab4e88fc8270eebefdc6778ad6be6b5f11b1f130fc49cde5b4f,Tyler,Black,Analyst,"Patterson, Fleming and Rivera",tyler.black@castro.com,001-875-152-2878x9292,Open - Not Contacted,Web,New Zealand,09/14/2025
17b1f248-d561-49a6-a8e0-21da7c8771fe,76a977a5309c737bb98ef53e2102958fb8aa8ce667ae785854a5171704073c11,James,Jones,Engineer,"Stevens, Beasley and Jenkins",james.jones@bell.info,(585)454-2334x2811,Closed - Converted,Web,Bolivia,03/12/2025
f55d1cb2-e11c-4b73-b579-d88bceb5cd85,18cf587cd8fb4b025a7bb9aebfbf856ca784b1d1fb9356528a2d47a5e29ea98e,John,Frank,Manager,Mccoy-Todd,a@b,001-333-271-7182x506,working - contacted,Trade Show,Austria,02/11/2025
893888ce-fec7-4f78-a9f5-f80717f068a8,e935dd6d3d369ba30def498f263ab320682f3004dca961778d01dde2c82a23cb,Kevin,Baldwin,Director,Hughes-Larson,kevin.baldwin@ray.com,+1-200-111-5723x702,Working - Contacted,,Montenegro,05/01/2025
04982925-7703-4d8f-9f9e-73d260d342dc,e770b4de458eab7a88d0b40550043ce4223225d8695610018cddfc2880e24d74,Jessica,Edwards,Analyst,"Anderson, Melton and Roberts",jessica.edwards@ramos.com,965-941-6645,Closed - Converted,Partner,Palau,2025-06-24T21:30:23Z
53e7d5a9-37e3-47e2-9ab6-6737034ecc9a,3f14664228522be6e49b62cfc59efdba4bbd707ed0fc87154ccbc6cb9dcad404,Jon,Steele,Data Engineer,Coleman-Collins,jon.steele@smith.com,(936)005-8505x20417,Working - Contacted,Web,Togo,12/03/2024
e1cb3fe1-b799-4101-a085-e32c84249cdc,4aacc638a292f7ff9d537eaf77d186e57fa53feee1832b62b1fb2619cc2208e8,Christopher,Wolf,CTO,"Hancock, Sullivan and Guzman",christopher.wolf@griffith-smith.info,246.929.0263x4421,Closed - Not Converted,Trade Show,United States Virgin Islands,2025-02-04T21:30:23Z
e3775025-3c12-4277-ae0e-b757c18919d8,28b88c1554ce8ea068ecb7c257b43523a6f335c109758747764f92fbb3cb6d8e,Jeffrey,Sanchez,Manager,Pitts-Murphy,jeffrey.sanchez@wilson.biz,141.274.0770,working - contacted,Phone Inquiry,Palau,2025-01-14
d1e8bcb0-0e05-42be-8a54-12594051baf5,17fa2a4507817506f879658fbd3b899638405dd4ca9e88c925d17e34271a88d1,Julia,Fowler,CTO,"Miller, Wolf And Smith",julia.fowler@boyle-elliott.com,650.192.2942x94874,working - contacted,Web,Oman,12/21/2024
8c33379b-e010-47d4-b172-311ef35078a0,a76b7fc17dd40cd82c4293a800a4adba44960fccd1c363dfe5b7231d2248cbb1,Nicholas,Harris,Manager,"Barber, Hernandez and Lee",nicholas.harris@higgins.net,+1-600-309-7167x71709,working - contacted,Web,Bermuda,2025-07-31T21:30:23Z
55d25f8b-101d-4c62-8665-13fa7a12ad7f,dba569b364ad9d5d089e7de6385327f6d6cc476522ef078c9a501a3ee6e401f8,Cynthia,Watson,VP,Wu-Espinoza LLC,cynthia.watson@griffin-kirby.com,512.211.3432x9562,Working - Contacted,Web,Uzbekistan,2025-04-12T21:30:23Z
fe84d8f9-e349-4657-a8c7-a7a193977219,e8f0f4257cde6249180118cccd5c491855a8592d678110867e9c9e645514523d,Scott,Klein,Engineer,Payne Inc,scott.klein@williams-fuller.org,(471)773-5755x6924,Closed - Converted,Partner,Ireland,2025-09-20
1f55f51b-9d74-4aa6-a709-f3c107fbd4d5,f6fcea09beb208a3433c3cdd837650ba9453a2395c339d589effa70f0841ca61,Richard,Pratt,CTO,Rodriguez-Estrada,richard.pratt@flynn.com,069.784.1497x85731,Open - Not Contacted,Referral,Morocco,2025-05-05
51010a45-3fc5-49ac-b160-d1e9c8fb4ee7,ac7933d12b0baa64295c816728656df019df1eade54625bc331d832ce4ed83c2,Emily,Adams,VP,Hansen-House,emily.adams@green.org,(838)124-6529,working - contacted,,British Indian Ocean Territory (Chagos Archipelago),2025-08-05T21:30:23Z
d86e849e-09fb-4ba3-ab48-88428d9c70b9,ec4d78c8962f5f989d4ae3efd5b8a99b38d3c4a120c81711441cf74f0cea8d0b,Jon,Dean,Manager,Jones Ltd,jon.dean@holmes-williams.net,(826)733-4688,Working - Contacted,Referral,United States Virgin Islands,2025-06-20
10108ff6-0240-46c7-8868-1a462cb9418b,b42feb240ffbd65fc6e0baad1ce9a8b5782960cce77a1b85c8cae69eda2eec9d,Mary,Herrera,CTO,"Henry, Mendez And Ray",mary.herrera@collins.net,(755)641-7656x8117,Working - Contacted,Advertisement,Nigeria,03/09/2025
81b4cd6b-160e-427b-8a0c-f63190f3079e,0099bf1692fa952a59703cdab99540ebbe1ef3c005626e4f31d88cd4645a0bef,Kenneth,Shepard,VP,"Hernandez, Rich and Jackson",kenneth.shepard@morris-chambers.com,+1-224-149-6251x19845,working - contacted,Partner,Cocos (Keeling) Islands,2024-11-08T21:30:23Z
cdb057a3-262e-40f5-9963-3b4fc80af25b,4823c1a3bfaac9913220bc898183f39a8f676b5ffd395ad5ab0023eb3c623083,Barbara,Williams,Engineer,"Murphy, Johnson and Garza",barbara.williams@gross.org,786-823-6119,working - contacted,Partner,Rwanda,2025-05-13
2fc11dd2-f924-48da-99c8-7dca657a0a02,2c8f6b6489f3938f0ff0f86df6515653fc09596b9d9d0a00d02003b7ecacb7f0,Geoffrey,Garrett,Director,"Oneill, Smith and Vaughn",geoffrey.garrett@bell.net,(924)412-5517,Closed - Not Converted,Partner,Japan,2025-06-12
c2905e95-b4b5-4a75-95ea-80ed0e2d63b9,fb4ab0e1a9330e459fc192e9d91384eeeafdcc59f50971f03415fbb9c132f85a,Daniel,Cardenas,Director,Reed LLC,daniel.cardenas@hurley.info,4421350819,Working - Contacted,Partner,Haiti,06/16/2025
7488fd09-5a9b-49de-814c-d5f5dfa9d034,705fbc399923ac34161141055839fe3e5ce24d719e6a85b37114d30014cf7353,Dominique,Chavez,CTO,"Parker, Mcclain And Knight",dominique.chavez@knight-lopez.biz,(372)021-3241x727,working - contacted,Referral,United Arab Emirates,11/18/2024
58c03a60-9b79-49d1-8659-aa3b8f23cbd7,d71b014f845a67ef508db418c251c8a93b71eda86dbd08037bb3912d636fb7bb,Carrie,Hawkins,Director,"Allen, Estrada and Brown",carrie.hawkins@ramsey-velasquez.com,0630003978,Closed - Not Converted,Advertisement,Chad,01/29/2025
e2170a7d-6080-49d7-8122-cf1c9039de86,d3c1a99176c20534637a1454dbf8ac91aacfd35b656288a937846698c64c5c8d,Debra,Cannon,Director,Gregory Group,debra.cannon@coleman-kelley.com,1631164520,Closed - Not Converted,Referral,British Virgin Islands,06/25/2025
1c3ebfe1-71e0-4d23-9b2a-26f651839bb7,77cd4f3cd6cd7f3acbb6fb3517a203680eff00259820bfc31015cb141f007202,George,Schmidt,Director,Barnes-Clark,george.schmidt@clark.com,260.360.4991,working - contacted,,San Marino,2024-10-11T21:30:23Z
835a6b1f-ddf2-4ec3-b357-7c7749dfaf20,930a494f6bf21f6bf3ae14df2ba0c9a335c286ea10d398b2593ee661e8874504,Heidi,Wilson,Director,Reese-Kirk,heidi.wilson@douglas.com,786.830.6081x430,Open - Not Contacted,,Yemen,2025-07-23
57bddcb8-7967-49b3-bc53-121e6b2819ee,dd015fce5ad0a4a646630e41a2b492fad90330a811f2e863c76c305f54f6499b,Kimberly,Lin,Data Engineer,"Anthony, Collins and Ford",kimberly.lin@andersen-cline.net,001-832-531-0185x13290,working - contacted,Web,Turkey,11/21/2024
42a3f764-c9ba-4c4b-b06d-59f948d9c514,2505adaddbb3743aa5be221def94c5e6b5437ad33a136c84958cefbb64d99550,Jacob,Stanley,Director,Gardner-Marshall,jacob.stanley@castaneda-gonzales.com,771.128.7007x5961,Closed - Not Converted,,Antarctica (the territory South of 60 deg S),2024-11-09
3fc385d2-321d-4cc6-821e-95e40fdd5043,8ffba3ab35deca0d7b1aba7bdd55f2d66f8361e3aa23740b2e10f9db2a5ab158,John,Carr,Data Engineer,Garcia-Wallace,john.carr@white.com,739-887-4971,working - contacted,Web,Uzbekistan,2025-08-11
fee6140d-be49-43a2-ad0d-e9b8cf3c26d1,248a2ff1fb44f63b20e9e887b6cb443d52ec63a47cca993a5e794322906a23ac,Mary,Jones,Analyst,Mccoy PLC,mary.jones@orozco.com,001-908-847-7231x2499,Working - Contacted,Partner,Iceland,2025-05-23T21:30:23Z
cacb3c08-ebbd-4ae7-8930-1f11ec59f1d4,8ffba3ab35deca0d7b1aba7bdd55f2d66f8361e3aa23740b2e10f9db2a5ab158,Cheryl,Jones,CTO,Garcia-Wallace,cheryl.jones@white.com,743.533.8072x10874,Closed - Converted,Web,Uzbekistan,03/09/2025
0b4769ad-df47-4c92-9e73-7aaefe80dd6a,ff50f8c20431c72b369225e870540fd0f490ff67f389579bda4212e2355fbe5a,Joel,Norton,Engineer,Gordon and Sons,joel.norton@wu.net,,Closed - Converted,Phone Inquiry,Moldova,10/22/2024
a0ad31ea-7ce2-49c6-abbe-f0e587bd6cb7,642426126130300d812a8e8d745d19384f5b1d0bde2bb762acc32773817dd7d1,Adam,Romero,Engineer,Lynch-Williams,adam.romero@davis.com,001-704-606-6868x875,Working - Contacted,Web,Nepal,04/28/2025
