lead_id,First Name,Last Name,Company,Title,Email,Phone,City,State/Province,Country,Lead Status,Lead Source,Record Source,Ingest Timestamp
2673b734-de33-4c91-8a08-0557f8e04bc4,Ryan,Whitaker,6b67ec76-69f1-49d2-9c4b-d71a5e51fe3f,Immunologist,todd39@yahoo.com,266.416.1790x62401,North Mirandaview,WY,Niger,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
c4f151a2-39a5-4092-96f2-4580b6ffe710,Alfred,Roberts,616db873-858f-4bd5-b55b-90514fe0f1f3,Television production assistant,tabithaellis@yahoo.com,9740959061,Dayborough,SC,Cook Islands,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
0322f074-2d5b-4ce8-906c-3d632840eed3,Thomas,Young,e52f1eb3-eb4b-4b08-9363-9d4cbbb47357,"Presenter, broadcasting",jacobschristopher@gmail.com,668.171.5350x6903,North Kyle,VA,Paraguay,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
09174d3c-23cd-4406-baed-0d07f1c6d5d4,Derrick,Young,927c66bd-f535-4b2a-a983-383845de1828,Arts administrator,scott77@yahoo.com,001-934-196-8310x553,Lake Tonyton,MS,Sri Lanka,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
2bde3034-1aef-490e-90cd-1194aac344d3,Kyle,Rice,42f217b5-e9f7-40db-a4fa-49ecd82d0ad0,Regulatory affairs officer,alexandernichols@hotmail.com,(585)010-2844x1907,Marychester,DE,Saint Barthelemy,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
89cd5520-d17d-4c9f-a667-bec88a98bd82,Jason,Allen,57cac84a-1e24-4850-8916-cc08474678f2,Fashion designer,mmcclure@gmail.com,(917)025-8815x0387,Russoshire,DC,Comoros,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
1af579cf-01f5-43e3-a171-77f2cdfb1224,Richard,Porter,50e28008-667f-4170-aa95-ca09fbc35992,Ergonomist,odavid@byrd-ramos.com,001-902-973-9993x615,New Bradley,GA,Namibia,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
d7e8be66-f829-4803-b693-5b031ba68f5d,Caleb,Reeves,f51e3aba-b1ef-4270-8a5d-acf06113867c,Manufacturing engineer,ybell@miller.com,001-250-060-1671,South Jason,WA,Czech Republic,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
82f949c9-3c1e-497f-aa99-3e1287ddecdb,Heather,Williams,38078800-468a-4f6a-85d8-bf001a4afab7,"Designer, jewellery",chad63@harris.net,956.896.6779,Nataliestad,UT,Austria,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
4d343e94-523d-4f96-91e7-20c0635fec07,Javier,Combs,c7f7fa3e-d536-4155-9457-30d5aff44a0f,Special effects artist,bakereugene@franklin.info,(716)304-5827,South Williammouth,CT,Saint Helena,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
63ec03d4-6e58-4cf3-a289-88f9bcba1eb6,Phillip,Smith,edd6dbe4-62f4-4b0a-8d0f-f824916cdf80,Water quality scientist,xmack@gmail.com,931-287-3432,Longland,WV,United Arab Emirates,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
1f5fc212-beab-40b1-ac62-529f20328b83,Curtis,Lane,d3ac4995-de2c-4ec3-8254-89a7109d6975,English as a foreign language teacher,huntdavid@guerrero-carney.com,(505)496-8051,Walkerbury,KY,France,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
7201920d-4ada-4700-af06-9210535cccfa,Joseph,Flores,660749d2-0357-4520-b64b-8905e29d864f,Early years teacher,agardner@patterson.net,272-749-4631x54212,South Franciscoborough,GA,Mexico,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
6e5639af-aee2-4220-a162-ac7639f17ceb,Rachel,Hartman,04ff3c68-9308-4436-9eba-869ba7a4c02c,Cabin crew,foxmatthew@brown.com,670.324.6685x161,West Jamie,MA,Jersey,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
f8e80784-764b-449a-aa81-6bf1399da72e,Jennifer,Pruitt,fb6eb81f-b22d-4f9d-bb38-a36db1f106aa,Trade union research officer,lisaweiss@gmail.com,001-509-153-0360x972,New Angela,IL,Paraguay,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
5ad89654-15da-4566-aa77-c013bd4fa8d4,Nathan,Eaton,d74fcd5f-321a-49e5-aa2a-904736eb6821,"Social research officer, government",david53@carroll.org,283.457.0058x715,Webbhaven,MI,Kiribati,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
a87afd8a-fa46-433c-a008-833146380e2e,Kristin,Greene,3be686b7-d940-4607-a7a9-deab3486bfc1,Pathologist,juan39@figueroa.com,+1-249-822-1398x66306,New Tina,SD,United States Virgin Islands,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
63df5fca-16cf-486b-9634-179e70231e5f,Jacqueline,George,f5ccfa7d-8b32-432f-bae5-081b84bdabf5,Photographer,phenry@yahoo.com,+1-180-888-4287x55416,New Billy,CO,Philippines,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
286f46a8-9d19-49c2-8917-ea055314e35c,Tara,Prince,9deb6497-29ef-4087-a0c8-f613b894895a,Insurance underwriter,gibsonamanda@gmail.com,(698)602-5372,Charlesmouth,KY,Trinidad and Tobago,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
053dc74a-493d-4283-ad71-4d14b988e7a2,Colleen,Torres,84ee35b1-446f-4d14-b027-09bea0ef196c,Risk manager,rmathews@jackson-morgan.org,(221)692-8921x98149,Johnsonburgh,NY,Ecuador,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
a9422eec-ebbd-4368-8735-3d06744ae332,Angelica,Houston,84ee35b1-446f-4d14-b027-09bea0ef196c,Magazine features editor,thomaswebster@gmail.com,(387)771-4882,Dorothytown,MT,South Africa,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
e959510c-2602-43e7-922b-ca0cdbaf8b98,Alex,Davis,03253a26-ad0c-43d0-8f94-6750a4a5ad24,Neurosurgeon,vanessa61@hotmail.com,(080)933-4553x714,Lake Ashley,RI,Reunion,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
4089bd2f-87ea-47a6-8fa9-e6f3946ab2f5,Sheila,Lane,5b482d8e-ed47-43a5-8ac4-7e4bbf7a7134,IT technical support officer,egreen@hotmail.com,844-593-4717x00561,Williamfort,ND,Jersey,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
f6782e32-3c3f-4e11-b75d-6dcc750e243d,Michael,Moreno,9bb28a42-523f-4a0c-9a26-d0635d25255c,"Pharmacist, hospital",bradleyfreeman@singh-chapman.com,8306397825,South Jennifer,CA,Fiji,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
833ec3e8-fd68-431e-8173-cdeaaa394ca7,Robert,Mora,06d2fb57-db34-4492-8d2f-ffc2a82ad5f2,Manufacturing systems engineer,jamesjones@garcia.info,676.182.8941,Williamstown,OH,Sudan,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
266099d3-4b29-4dce-a9a4-cbca1dcadd19,Sarah,Gallegos,8b570164-e4e2-45b1-9187-6b9019dd3a14,"Engineer, energy",harrisdustin@sanchez-martin.com,095.516.6229x802,Scottstad,ND,Suriname,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
5d1c2963-c13c-4442-b060-b1616a919bdc,Hunter,Martin,6f2f9dbd-ea70-4bac-be1d-22634ce3bb0e,"Engineer, building services",bhahn@flores-ellis.info,323-094-4905x791,Owenston,ID,Yemen,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
1ac81399-642e-4d78-9386-1026f9641584,Gregory,Flores,360cef9f-98ac-4e5a-97a1-b1d5b7c9a9e2,Aeronautical engineer,paul44@maxwell-crawford.net,+1-882-356-0821x27196,North Angela,MT,Nicaragua,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
684cd840-6c8b-4cc0-84d8-cb20d58fe15d,Nancy,Miller,ae4349f6-91e7-4638-a446-c11eb0aaba04,Multimedia programmer,ecoffey@hernandez.net,8185590747,Josephbury,VA,Antigua and Barbuda,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
3cce8c3f-f7a0-4683-af81-6ee8daf0a26e,Christopher,Knox,2133da4a-6b78-4c98-a85e-1ba46f61f97b,Chiropractor,christina36@yahoo.com,0436515343,Brandonland,WA,Maldives,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
e73a7bb2-f505-444a-903d-e13d809ab24b,Marcus,Smith,6b9ce2fe-7250-421d-9338-b08496997d00,Actuary,chart@yahoo.com,(945)632-7234,Andrewport,ME,Burkina Faso,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
81588ffd-c86d-4411-9a29-f60680a292de,William,Jenkins,41fbe5b2-f3d1-45e3-b57a-02432652af4d,Air traffic controller,michelle45@wright.com,275-053-4783,Smithmouth,MD,Tajikistan,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
e1b76481-ce0e-473f-a54b-2da3446eda6f,David,Rosales,08c80a7c-4972-42e6-893b-d01d8587d756,Chartered certified accountant,eileen03@lewis.com,(459)071-9894,West Leah,HI,Taiwan,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
cb43b7e8-167d-4ba0-ab44-2af1a724d3ad,Christopher,Case,37dd06d8-aa25-4c28-8649-2d46b1a45401,Hotel manager,katherine00@hotmail.com,+1-805-348-4683x55374,Lake Lisa,WV,Fiji,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
8145ec67-0bb2-4852-9bd7-ec9a7bd3886f,Derrick,Fowler,7a421d81-9bc0-4479-bc82-386322711c0b,"Surveyor, planning and development",yhampton@hotmail.com,(857)618-5046,South Abigail,IA,Tanzania,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
39fcace5-5986-4f3f-b78b-3d9195a4c087,Mary,Lee,360cef9f-98ac-4e5a-97a1-b1d5b7c9a9e2,Television floor manager,kennethhaynes@yahoo.com,920.169.8785x72319,Connerview,AK,Greece,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
fbcbf249-c510-44b0-93f2-0b87b325eb65,Brian,Hughes,5d4bf757-5def-416d-abb2-bdd08ef77480,Marine scientist,hopkinsjohn@gmail.com,001-331-871-7332,Hernandezville,CA,Benin,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
7990a71b-be25-4ac0-b35e-76326564c83d,Heidi,Villarreal,39e0e495-1aba-4956-939f-483df0eabb10,"Optician, dispensing",matthew04@johnson-perez.com,379-420-8735,South Ashleyhaven,GA,Oman,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
64adae9b-618c-49d0-a116-2f00227a5ad9,Robin,Carey,c1b80576-2ce5-4f16-84b9-314d620698e8,"Clinical scientist, histocompatibility and immunogenetics",alexanderduran@hotmail.com,2011831613,North Brianland,WV,Malaysia,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
a0fefce1-0b4f-4442-96d6-baf98a3609ab,Dylan,Cross,b21493c7-1aba-4a43-b793-194e59124ec2,IT sales professional,josephsanders@hotmail.com,472-986-5154x9154,South Jessicachester,IN,India,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
72ac3d5e-d95b-408b-8783-241776fc91a7,Erik,Hansen,6a48611a-a259-42d6-bf7e-832799b86a93,Animal nutritionist,villarrealeric@gmail.com,333-111-4589x776,Mayhaven,MO,Slovakia (Slovak Republic),New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
41aa9e31-99ce-4577-bca7-3eff8cd7e1ec,Samuel,Baker,eac00bda-b7a9-40ed-8436-14247bd284e3,Armed forces operational officer,aperez@ray.com,483-185-2664x4592,South Gary,SC,Jamaica,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
48e98fa8-b09f-4a52-a8a9-1449fbf6f315,Ariana,Beard,484f367b-ed10-4ae6-9de7-f010b7d13261,Database administrator,mary11@sanchez.org,001-440-220-5307x404,Mcphersonport,NM,Afghanistan,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
f8561960-3e5e-480b-9d62-60aebf62ffd6,Patrick,Friedman,35f1db8d-6acc-4749-b2e1-4fe7aef8539e,Primary school teacher,suzannejames@yahoo.com,(950)283-4126x255,East Gerald,AL,Palestinian Territory,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
a54a2739-81bf-48da-90ad-208c03722eca,Kayla,Herrera,a0b80e83-1b33-44e7-81fc-235d558dac9b,"Engineer, civil (contracting)",vaughanbriana@fernandez.net,600.042.5223x9404,Bakershire,WY,India,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
3eff0f14-9c2b-48e0-9d01-882953de78c4,Destiny,Chandler,c1b80576-2ce5-4f16-84b9-314d620698e8,Research scientist (life sciences),william54@everett.com,120-456-3071x2182,West Nicholasstad,AR,Hong Kong,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
966cd47d-4b4d-41f2-869e-cfdad5f54c98,David,Price,2b9ba105-86f1-4496-83f6-0e5764ec8cc8,Furniture conservator/restorer,denise35@yahoo.com,442.935.1448x096,South Chadborough,UT,Estonia,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
50e2c7a6-f229-4095-91e6-03358fc2de76,Veronica,Brooks,48b43887-2f23-40e8-8577-8809372bde9a,Early years teacher,dchandler@hartman.info,+1-582-899-3210x93647,South Christina,TX,Bolivia,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
ccbe469c-ff7c-4b13-9d64-9d0fc8865163,David,Williams,6692ce6c-29eb-4ccd-b30e-b3ab28b2f000,"Buyer, industrial",qnielsen@johnson.biz,001-673-034-5110x6103,North Renee,TN,Bolivia,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
360ccc53-8e0e-46e1-aab2-3d0d5c78e504,Joshua,Johnson,9bd4f080-4574-4800-b8de-324f4e499f00,Broadcast engineer,caitlynsherman@hotmail.com,(580)476-0857x898,Bakerside,ME,Martinique,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
d57b223d-4669-47c7-b15e-8f25b5f5752c,Joe,Robles,5c4b1cf4-e0d6-413b-a3fd-02a075748de4,Architectural technologist,cpatrick@jackson.com,0139470572,Laneshire,FL,Syrian Arab Republic,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
93ef10b9-e76b-4c70-8231-305e6a5dddd7,Lynn,Jones,9d997919-4eaf-41c3-9485-a7b39f909951,Web designer,valerie33@wagner.org,(859)041-5574x6118,Patriciafort,AK,Turks and Caicos Islands,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
ca4ffaaf-4256-4af9-b092-18fd6ec8bd9c,Thomas,Crawford,aa4b183e-f978-4ee8-84e7-79bc31845b69,Land,mcclaintyler@kelly-spence.com,850-831-7533,Lake Christineland,TX,Eritrea,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
a502bb55-545e-4637-a999-52f650bab7f9,Richard,Williams,9699e8f8-2530-4b2f-a106-b63394f99734,Water quality scientist,craig24@ibarra.com,(112)865-8538x0643,South Andrew,AZ,Georgia,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
b8ee0db0-f909-4948-accc-a7ee78a8183a,John,Malone,b11cc606-45a1-47d9-b439-e1091929a187,"Conservator, furniture",salvarado@wallace-cordova.biz,452-821-2979,Bushbury,IL,Morocco,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
b59c9a20-0944-4f70-b59b-55f9c8dabf08,Courtney,Diaz,2bd56498-0583-4588-80dc-8a26ba2d46a8,Social researcher,antoniohart@ortiz.biz,+1-987-920-8641x808,Port Joshuamouth,IA,Bhutan,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
7f2409b1-9558-4a8d-b521-dba16b6dd55c,Hayley,Coleman,c93d8b0c-b5fe-4fc7-b05c-5c12eec97278,Hydrologist,hsheppard@yahoo.com,864.642.4228,New Peterberg,IN,Japan,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
7c1ee8aa-e91f-4787-aa15-6f063c7a8681,Heather,Brown,54976d0d-eae1-4f9e-9628-b17c202068a1,Marine scientist,millswayne@parrish.com,+1-130-514-2291x7050,West Josephfort,DE,Sweden,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
2df7a49c-2245-4b70-9427-8a3e35da1d0d,Adam,Ayers,77664c73-bae5-4caf-a811-5bc901b8b9c5,"Designer, multimedia",uhenry@hotmail.com,012.565.2750x4911,Hendersonhaven,NJ,Brunei Darussalam,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
30fbaa8a-47d8-4332-ac7a-457c36cde420,Rebecca,Gonzalez,91d92ac1-1800-4238-9662-3630a9a11193,Careers information officer,johnsonjeffrey@gmail.com,(234)354-0658,South Mariamouth,MT,Morocco,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
22285ff9-c0a0-4b12-9fa9-0211329b7c1d,Monica,Mccullough,fb103270-1e62-4d9d-82e2-9dbd2a5142f3,Politician's assistant,tina68@gmail.com,(937)666-3277x0887,West Robert,MI,Lebanon,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
befd41a4-8e8e-44e5-89d1-62dba9319fd2,Christina,Travis,77cfc8e3-b8c5-4bea-bffd-cc197cc076ca,"Teacher, adult education",erinevans@mack.com,(368)226-3699x430,Nataliechester,CO,Nauru,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
b4684e8a-ea21-46c3-9d63-94330b405f6d,Keith,Miller,fe86d432-a50c-477f-ab0c-d3978f1ad861,Veterinary surgeon,greenamy@zavala.com,418-911-0421,Lake Kevin,LA,Armenia,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
99f6d8a8-df27-4b00-88e4-ede428a9e784,Vincent,Wise,32a6b573-6537-4799-9f1c-fcae5d2a9dec,"Producer, television/film/video",shannon15@hotmail.com,(691)951-8632,West Timothytown,NV,Iceland,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
e61cd382-c32c-480a-898b-bcd03b251b2a,Jean,Martinez,849c149f-235c-4c55-8bd0-21591c1ec3aa,Interpreter,xrobertson@welch.biz,8758550136,Alexischester,MS,Sudan,New,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
9211b8fa-bb41-4ad8-9a3f-b3c5d9f593f4,Chase,Yang,06f3dcaf-4f13-48c7-836d-1af7f4582f32,Radio producer,ewright@hotmail.com,(383)266-6039x62015,Taraberg,NM,Pitcairn Islands,Qualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
417064ec-88ca-4feb-b83a-5008df661ca0,Megan,Black,134fb0ba-113d-400c-a698-88997cc521f4,Multimedia programmer,jennifer95@nguyen.com,001-639-686-8071x93129,Laurafort,OR,New Zealand,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
65e86003-729a-4682-9793-1126db2afebe,Joseph,Rivas,4b1f7393-d463-4f53-aa9f-2d425f9f928f,Forensic scientist,courtney32@gmail.com,(557)873-2285,Douglasbury,WI,China,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
808e088e-0df6-4378-93d2-344ff9a7e4d1,Keith,Davis,b978d8ad-a9a6-4c7d-817f-0592f4c1717f,Phytotherapist,jenniferfoster@fox.com,(586)962-0902,South Michaelville,MN,Greenland,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
45be5e93-0091-4978-9902-fe19e5263957,Meghan,White,538eccf0-9b4a-43ba-afa9-e1978f31514d,"Presenter, broadcasting",kturner@hotmail.com,+1-196-360-5190x32662,South John,AL,Algeria,Working,Referral,salesforce_leads,2025-10-12T04:56:39.766571
7a305e82-837d-4708-a670-684b1670afcd,Robert,Page,ccb268c0-07ff-458f-b3e5-b640ea679165,IT consultant,adam63@thornton.info,(342)807-0507x814,New Lacey,DE,Singapore,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
b419e4c4-d922-481c-8fa3-f6bcea754f26,David,Simpson,9944dd3d-aee1-4e36-95e7-cc37ddeb5981,Agricultural engineer,christine74@gmail.com,581-767-1088x37015,West Dannyside,WV,Andorra,Working,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
9e06a0b6-e019-499c-bfa5-12b4c58b6ccd,Jeffrey,Bell,adb53e0a-dcb9-49ed-8acb-5283e0894a22,"Engineer, broadcasting (operations)",sthomas@valencia-rodriguez.com,(178)523-8570x0878,East Lindseyburgh,PA,Benin,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
f5870a35-927f-467f-b1a1-219ea3807588,Donna,Romero,d9cd76ee-565a-49da-977d-19de6e086e75,Heritage manager,kelly76@king.com,+1-602-777-0911x501,Bruceton,NY,Monaco,Unqualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
aed7111d-adad-4f4a-996f-9f5867e7ca79,Tyler,Hensley,916c4b33-a2f0-4504-9a28-dda1ef44284e,Actor,david51@gmail.com,+1-254-859-0549,South Aaronview,NY,Central African Republic,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
9ecb63f2-17e9-426c-825d-31c98731ba17,Terrence,Elliott,2d06d3d2-aa98-4a01-9bbd-2800466611bc,Event organiser,christopher72@strong.org,001-663-328-6774x3169,New Cynthiafurt,ID,Armenia,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
b4f6576f-0793-4582-8643-7e5ffb1c66ce,Charles,Ortiz,0c298385-fd8c-41b5-9dee-de4be0c873ed,"Pilot, airline",rcontreras@gardner-curtis.com,289-771-0827,South Victoria,NC,Turks and Caicos Islands,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
5ff2a969-190a-4c27-aad6-1afd26560707,Wesley,Macdonald,96b06ab3-8745-4605-80d2-f5896c3d1570,Biomedical scientist,emilysmith@mcdonald.info,(164)625-9211x56541,Thorntonmouth,MN,Christmas Island,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
baaf32f2-bcc9-4df3-8061-a9aae319d4e7,Laura,Wright,a4953a20-840d-40cb-8aec-d6a118c980b1,"Administrator, charities/voluntary organisations",leroy25@hotmail.com,952.568.7270,Danielton,NY,Germany,Unqualified,Referral,salesforce_leads,2025-10-12T04:56:39.766571
6360f5f1-b2ae-4f3b-9d13-b54a61e7f314,Wendy,Silva,4a1fdf4b-123f-494c-8252-01e59c3a6361,Financial controller,tmorales@gmail.com,(303)364-5242x5239,Port Davidburgh,CA,Central African Republic,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
319a56c9-f1c4-49ed-9025-eb3dcd3c59b5,Sean,Carrillo,c4fca293-f57f-4536-8b3e-90f2b903e710,Database administrator,karenjohnson@gmail.com,001-700-899-4089x026,Davisbury,WA,Romania,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
2df44a37-5c58-470a-bd0d-b09ecd33f66e,Karen,Velez,85291c9e-fe40-48d2-b16d-e54d14c42c50,"Engineer, building services",victoria62@yahoo.com,001-545-740-7532,Jonathanhaven,CO,Saint Kitts and Nevis,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
d7ba8224-c8f8-480b-a31f-a1992a2a8609,Thomas,Johnston,6a7faae8-27da-47aa-9209-974cf61fec42,Insurance risk surveyor,sharper@molina-gallagher.com,(612)943-9593x7849,Bakerchester,MD,Brunei Darussalam,Qualified,Advertisement,salesforce_leads,2025-10-12T04:56:39.766571
51ef3a35-8c30-4caf-b821-918e34e0c7da,Ashley,Thompson,714fd013-9e06-4258-8381-3aea85a1fef8,Warden/ranger,pamelabeard@gmail.com,(158)865-2245x60385,West Jeff,MD,Reunion,Unqualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
00532428-a85d-4c0f-9497-65ad31bb4936,Wanda,Dawson,bb31f8fb-6b5c-47d8-8bbd-cc18f528575a,Biomedical engineer,nholmes@gmail.com,(929)376-7045,Harperhaven,MS,Sierra Leone,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
0c71612e-e85c-46f1-a537-d3563b66cacf,Mary,Myers,d9703cfa-ef9a-49ef-8270-f2ce98c7975a,Forensic scientist,mcintyrevictoria@williams.org,238.029.0794x50082,Connermouth,NM,Peru,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
91afedc2-736e-4fb4-bacc-d969f903b54e,Dana,Huynh,ab369488-7cec-4c3d-a3f5-722e4cb79702,Merchant navy officer,stacyjackson@johnson-mack.com,9206105494,Martinburgh,MD,San Marino,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
da198275-a884-4a06-b5d2-af760370ea34,Richard,Warner,d766b23c-e212-4350-a4db-dc141c3ea8da,Forensic psychologist,sarahblair@gmail.com,001-907-665-8467x0658,Nicholsshire,WV,Cote d'Ivoire,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
d4b743c5-2869-4f91-bc50-78d55b3dbd16,Michelle,Stewart,08e99f19-eead-4322-b4be-8940f4217ad7,Chartered legal executive (England and Wales),richardjoel@campbell.com,235.981.7099x195,New Sarahmouth,MT,Paraguay,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
999fc899-ee54-4c13-815f-a01a99d91ac6,Teresa,Martinez,eb6aacd9-00ec-42b3-bbe0-da6310968e87,"Engineer, aeronautical",scampbell@hotmail.com,+1-809-110-5173,Lake Georgeburgh,HI,French Polynesia,New,Web,salesforce_leads,2025-10-12T04:56:39.766571
1777391b-cd49-4dae-9239-65d902d3745d,Nicholas,Castillo,b23a0949-c8ee-4505-8fc3-019227068147,Water quality scientist,ryanmurphy@gonzalez-beasley.com,949-058-8725x3339,East Mariachester,NH,Ghana,Unqualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
ba47f97b-d1de-43dd-947b-1614a46b8516,Anthony,Jones,2641b207-6fd9-4bb0-afa7-ee37581e7233,"Nurse, mental health",stacy83@hotmail.com,967.010.2689x898,South William,IN,Cambodia,New,Email,salesforce_leads,2025-10-12T04:56:39.766571
3094e7ee-f3c1-43be-80f4-b39b6e61c4ff,Laura,Clark,d42e47de-605b-49f7-99a5-b9e8dc693619,Chiropractor,fergusontimothy@logan.com,136.141.6166x533,South Deborahburgh,MT,Norway,New,Referral,salesforce_leads,2025-10-12T04:56:39.766571
7accff8f-da78-4ba7-a2f6-4a49c8b2eb4f,Jason,Kelley,e6035672-c62b-4017-bec1-8c21475f05ed,Outdoor activities/education manager,mathiskevin@hotmail.com,883.385.9041,Port Joshua,NC,Ethiopia,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
0acc9088-76ba-4794-9bfd-2a0f7d6d0256,Brian,Barnett,d4691aea-8914-46b3-93be-2530274ed7f6,"Engineer, petroleum",lewistiffany@gmail.com,+1-404-848-3776x447,Angelaburgh,MO,Cyprus,Qualified,Web,salesforce_leads,2025-10-12T04:56:39.766571
e7cfa725-84eb-4424-9dcb-c19379707030,Kendra,Ross,67843546-ce08-4e00-8a9a-0d4c9f8fbcc9,"Horticulturist, commercial",bsimpson@hanna.net,548-709-2354x799,North Jeffreymouth,RI,Zimbabwe,Qualified,Email,salesforce_leads,2025-10-12T04:56:39.766571
18fb5b7e-b3dd-44c6-8e6f-1beb3dcaf6c2,Travis,Graham,f10f1ed0-d6b3-45f9-a578-879f0ce8b441,"Psychologist, forensic",jeremy56@park.com,(354)871-5492x42015,Blairchester,OK,Cambodia,Working,Web,salesforce_leads,2025-10-12T04:56:39.766571
3b5263ca-4d59-46e8-8565-7482e1a92d66,Lisa,Long,666fca26-3a07-437d-a393-2a99091f6883,"Accountant, chartered certified",jasonbrown@gmail.com,079.677.1647x49558,Fernandohaven,MA,Poland,Working,Email,salesforce_leads,2025-10-12T04:56:39.766571
